selected_lambda,box_size,avg_count,group
0.86,60286.0,0.0004,0
0.86,15819.0,0.0004,0
0.86,25684.0,0.0004,0
0.86,13280.0,0.0008,0
0.86,7533.0,0.0004,0
0.86,63127.0,0.0004,0
0.86,14703.0,0.0004,0
0.86,31223.0,0.0004,0
0.86,20981.0,0.0004,0
0.86,44714.0,0.0004,0
0.86,9694.0,0.0004,0
0.86,105081.0,0.0004,0
0.86,28711.0,0.0004,0
0.86,11049.0,0.0008,0
0.86,91029.0,0.0004,0
0.86,82583.0,0.0008,0
0.86,179386.0,0.0004,0
0.86,53461.0,0.0004,0
0.86,35941.0,0.0004,0
0.86,57756.0,0.0004,0
0.86,19647.0,0.0004,0
0.86,23684.0,0.0004,0
0.86,40931.0,0.0004,0
0.86,6415.0,0.0004,0
0.86,65432.0,0.0004,0
0.86,15846.0,0.0008,0
0.86,17255.0,0.0004,0
0.86,41711.0,0.0004,0
0.86,97350.0,0.0004,0
0.86,14240.0,0.0004,0
0.86,21065.0,0.0004,0
0.86,106397.0,0.0004,0
0.86,23017.0,0.0004,0
0.86,30594.0,0.0004,0
0.86,19716.0,0.0004,0
0.86,25902.0,0.0004,0
0.86,14790.0,0.0008,0
0.86,28653.0,0.0008,0
0.86,69072.0,0.0004,0
0.86,32094.0,0.0008,0
0.86,5002.0,0.0012,0
0.86,14352.0,0.0004,0
0.86,22855.0,0.0008,0
0.86,14602.0,0.0004,0
0.86,44561.0,0.0004,0
0.86,12115.0,0.0008,0
0.86,35139.0,0.0004,0
0.86,38318.0,0.0004,0
0.86,69251.0,0.0004,0
0.86,11846.0,0.0004,0
0.86,86974.0,0.0004,0
0.86,11463.0,0.0004,0
0.86,30287.0,0.0004,0
0.86,16133.0,0.0004,0
0.86,25138.0,0.0004,0
0.86,7715.0,0.0008,0
0.86,120935.0,0.0004,0
0.86,20342.0,0.0004,0
0.86,4703.0,0.002,0
0.86,27644.0,0.0004,0
0.86,54008.0,0.0004,0
0.86,30541.0,0.0004,0
0.86,5185.0,0.0012,0
0.86,13107.0,0.0008,0
0.86,30187.0,0.0004,0
0.86,13949.0,0.0004,0
0.86,40756.0,0.0004,0
0.86,37920.0,0.0004,0
0.86,12048.0,0.0012,0
0.86,19119.0,0.0004,0
0.86,16386.0,0.0004,0
0.86,24955.0,0.0004,0
0.86,13849.0,0.0004,0
0.86,41749.0,0.0004,0
0.86,37954.0,0.0004,0
0.86,37530.0,0.0008,0
0.86,26713.0,0.0004,0
0.86,37158.0,0.0004,0
0.86,36583.0,0.0004,0
0.86,10315.0,0.0008,0
0.86,39087.0,0.0004,0
0.86,27421.0,0.0004,0
0.86,33247.0,0.0004,0
0.86,38998.0,0.0004,0
0.86,11504.0,0.0004,0
0.86,10173.0,0.0004,0
0.86,16198.0,0.0004,0
0.86,26373.0,0.0004,0
0.86,40545.0,0.0004,0
0.86,9431.0,0.0008,0
0.86,38962.0,0.0004,0
0.86,81740.0,0.0004,0
0.86,35567.0,0.0004,0
0.86,19735.0,0.0004,0
0.86,37380.0,0.0004,0
0.86,87048.0,0.0004,0
0.86,26556.0,0.0004,0
0.86,9609.0,0.0004,0
0.86,9809.0,0.0012,0
0.86,21921.0,0.0004,0
0.86,52808.0,0.0004,0
0.86,9414.0,0.0004,0
0.86,55015.0,0.0004,0
0.86,13900.0,0.0008,0
0.86,16199.0,0.0004,0
0.86,34362.0,0.0004,0
0.86,63120.0,0.0004,0
0.86,48230.0,0.0004,0
0.86,39259.0,0.0004,0
0.86,17879.0,0.0004,0
0.86,56655.0,0.0004,0
0.86,43883.0,0.0004,0
0.86,19709.0,0.0004,0
0.86,15277.0,0.0004,0
0.86,9860.0,0.0004,0
0.86,11393.0,0.0004,0
0.86,100278.0,0.0004,0
0.86,25235.0,0.0004,0
0.86,19190.0,0.0004,0
0.86,25204.0,0.0004,0
0.86,22105.0,0.0004,0
0.86,81021.0,0.0004,0
0.86,15910.0,0.0004,0
0.86,27545.0,0.0004,0
0.86,19881.0,0.0004,0
0.86,27713.0,0.0008,0
0.86,14922.0,0.0004,0
0.86,11756.0,0.0004,0
0.86,106060.0,0.0004,0
0.86,39323.0,0.0004,0
0.86,28360.0,0.0004,0
0.86,19929.0,0.0004,0
0.86,101955.0,0.0004,0
0.86,13264.0,0.0004,0
0.86,19484.0,0.0004,0
0.86,10052.0,0.0008,0
0.86,125465.0,0.0004,0
0.86,9035.0,0.0004,0
0.86,30103.0,0.0004,0
0.86,22621.0,0.0004,0
0.86,137424.0,0.0004,0
0.86,23189.0,0.0004,0
0.86,10021.0,0.0008,0
0.86,14712.0,0.0004,0
0.86,14549.0,0.0008,0
0.86,137702.0,0.0004,0
0.86,16586.0,0.0004,0
0.86,14628.0,0.0004,0
0.86,74856.0,0.0004,0
0.86,24085.0,0.0004,0
0.86,10791.0,0.0004,0
0.86,25976.0,0.0004,0
0.86,7871.0,0.0012,0
0.86,36407.0,0.0004,0
0.86,18990.0,0.0012,0
0.86,15653.0,0.0004,0
0.86,15574.0,0.0004,0
0.86,22236.0,0.0004,0
0.86,36858.0,0.0004,0
0.86,74838.0,0.0004,0
0.86,17698.0,0.0004,0
0.86,6144.0,0.0008,0
0.86,21068.0,0.0004,0
0.86,7444.0,0.0012,0
0.86,59643.0,0.0004,0
0.86,8143.0,0.0008,0
0.86,9437.0,0.0004,0
0.86,23237.0,0.0004,0
0.86,17436.0,0.0004,0
0.86,7093.0,0.0008,0
0.86,22753.0,0.0004,0
0.86,20408.0,0.0012,0
0.86,39174.0,0.0004,0
0.86,23536.0,0.0004,0
0.86,34116.0,0.0004,0
0.86,19756.0,0.0004,0
0.86,22747.0,0.0004,0
0.86,21671.0,0.0004,0
0.86,12784.0,0.0004,0
0.86,29276.0,0.0004,0
0.86,37313.0,0.0004,0
0.86,18495.0,0.0004,0
0.86,24314.0,0.0004,0
0.86,13779.0,0.0004,0
0.86,12991.0,0.0004,0
0.86,35027.0,0.0004,0
0.86,20404.0,0.0008,0
0.86,22498.0,0.0008,0
0.86,37307.0,0.0004,0
0.86,21351.0,0.0004,0
0.86,12813.0,0.0004,0
0.86,12053.0,0.0008,0
0.86,39558.0,0.0004,0
0.86,6686.0,0.0004,0
0.86,28863.0,0.0004,0
0.86,23400.0,0.0004,0
0.86,74374.0,0.0004,0
0.86,13124.0,0.0012,0
0.86,10092.0,0.0008,0
0.86,37805.0,0.0004,0
0.86,26332.0,0.0004,0
0.86,17328.0,0.0004,0
0.86,70942.0,0.0004,0
0.86,22670.0,0.0004,0
0.86,15743.0,0.0004,0
0.86,37612.0,0.0004,0
0.86,42077.0,0.0004,0
0.86,20446.0,0.0004,0
0.86,64506.0,0.0004,0
0.86,7583.0,0.0004,0
0.86,9651.0,0.0004,0
0.86,37644.0,0.0004,0
0.86,38300.0,0.0004,0
0.86,72133.0,0.0004,0
0.86,21453.0,0.0004,0
0.86,12434.0,0.0004,0
0.86,37321.0,0.0004,0
0.86,34112.0,0.0004,0
0.86,79982.0,0.0004,0
0.86,16106.0,0.0008,0
0.86,7411.0,0.0004,0
0.86,10196.0,0.0008,0
0.86,9089.0,0.0004,0
0.86,32541.0,0.0004,0
0.86,20086.0,0.0004,0
0.86,18013.0,0.0008,0
0.86,50976.0,0.0004,0
0.86,47762.0,0.0004,0
0.86,31715.0,0.0008,0
0.86,46158.0,0.0004,0
0.86,20202.0,0.0004,0
0.86,39438.0,0.0004,0
0.86,31530.0,0.0004,0
0.86,13051.0,0.0004,0
0.86,36942.0,0.0004,0
0.86,24985.0,0.0004,0
0.86,19437.0,0.0004,0
0.86,13032.0,0.0004,0
0.86,20945.0,0.0004,0
0.86,13988.0,0.0008,0
0.86,29889.0,0.0004,0
0.86,23089.0,0.0004,0
0.86,93867.0,0.0004,0
0.86,8596.0,0.0012,0
0.86,39326.0,0.0004,0
0.86,29572.0,0.0004,0
0.86,14610.0,0.0004,0
0.86,16953.0,0.0008,0
0.86,67879.0,0.0004,0
0.86,41794.0,0.0004,0
0.86,38012.0,0.0004,0
0.86,11327.0,0.0008,0
0.86,10860.0,0.0004,0
0.86,28887.0,0.0004,0
0.86,23645.0,0.0004,0
0.86,34102.0,0.0004,0
0.86,15616.0,0.0004,0
0.86,20975.0,0.0008,0
0.86,11913.0,0.0012,0
0.86,32248.0,0.0004,0
0.86,38337.0,0.0004,0
0.86,41369.0,0.0004,0
0.86,11245.0,0.0004,0
0.86,16670.0,0.0004,0
0.86,37448.0,0.0008,0
0.86,7819.0,0.0004,0
0.86,18788.0,0.0004,0
0.86,20119.0,0.0004,0
0.86,42214.0,0.0004,0
0.86,36010.0,0.0004,0
0.86,15594.0,0.0004,0
0.86,46837.0,0.0004,0
0.86,10472.0,0.0004,0
0.86,11627.0,0.0008,0
0.86,17236.0,0.0004,0
0.86,15400.0,0.0008,0
0.86,11874.0,0.0008,0
0.86,53142.0,0.0004,0
0.86,49525.0,0.0004,0
0.86,10415.0,0.0004,0
0.86,30606.0,0.0004,0
0.86,11739.0,0.0004,0
0.86,19224.0,0.0004,0
0.86,9012.0,0.0008,0
0.86,49775.0,0.0004,0
0.86,61288.0,0.0004,0
0.86,40299.0,0.0004,0
0.86,26221.0,0.0004,0
0.86,7149.0,0.0008,0
0.86,67737.0,0.0004,0
0.86,32855.0,0.0004,0
0.86,44163.0,0.0004,0
0.86,21080.0,0.0004,0
0.86,7758.0,0.0004,0
0.86,9998.0,0.0016,0
0.86,90416.0,0.0004,0
0.86,25071.0,0.0004,0
0.86,36586.0,0.0004,0
0.86,14183.0,0.0004,0
0.86,82915.0,0.0004,0
0.86,8646.0,0.0008,0
0.86,21934.0,0.0004,0
0.86,19386.0,0.0004,0
0.86,39406.0,0.0004,0
0.86,29182.0,0.0004,0
0.86,40130.0,0.0004,0
0.86,86749.0,0.0004,0
0.86,29497.0,0.0004,0
0.86,29327.0,0.0004,0
0.86,29358.0,0.0004,0
0.86,59859.0,0.0004,0
0.86,30641.0,0.0004,0
0.86,19523.0,0.0004,0
0.86,30063.0,0.0004,0
0.86,58219.0,0.0004,0
0.86,27202.0,0.0004,0
0.86,11524.0,0.0008,0
0.86,23366.0,0.0004,0
0.86,29361.0,0.0004,0
0.86,7740.0,0.0008,0
0.86,13108.0,0.0004,0
0.86,41406.0,0.0004,0
0.86,24228.0,0.0004,0
0.86,20719.0,0.0004,0
0.86,63363.0,0.0004,0
0.86,18572.0,0.0008,0
0.86,9133.0,0.0008,0
0.86,62851.0,0.0004,0
0.86,24804.0,0.0004,0
0.86,11879.0,0.0004,0
0.86,39434.0,0.0004,0
0.86,25820.0,0.0004,0
0.86,18348.0,0.0004,0
0.86,13503.0,0.0004,0
0.86,39162.0,0.0004,0
0.86,24401.0,0.0008,0
0.86,26803.0,0.0004,0
0.86,13836.0,0.0008,0
0.86,50770.0,0.0004,0
0.86,21992.0,0.0004,0
0.86,15875.0,0.0004,0
0.86,89639.0,0.0004,0
0.86,15023.0,0.0008,0
0.86,13398.0,0.0016,0
0.86,21301.0,0.0004,0
0.86,18854.0,0.0004,0
0.86,13094.0,0.0004,0
0.86,19116.0,0.0004,0
0.86,60118.0,0.0004,0
0.86,38285.0,0.0004,0
0.86,14407.0,0.0004,0
0.86,6387.0,0.0012,0
0.86,16718.0,0.0004,0
0.86,70523.0,0.0004,0
0.86,24348.0,0.0004,0
0.86,16730.0,0.0004,0
0.86,19711.0,0.0004,0
0.86,15874.0,0.0004,0
0.86,14044.0,0.0004,0
0.86,19301.0,0.0004,0
0.86,9768.0,0.0004,0
0.86,60515.0,0.0004,0
0.86,8074.0,0.0004,0
0.86,14834.0,0.0008,0
0.86,9779.0,0.0008,0
0.86,25427.0,0.0004,0
0.86,41169.0,0.0004,0
0.86,12102.0,0.0004,0
0.86,12628.0,0.0004,0
0.86,34224.0,0.0008,0
0.86,9558.0,0.0004,0
0.86,26066.0,0.0004,0
0.86,26889.0,0.0004,0
0.86,10769.0,0.0008,0
0.86,48724.0,0.0004,0
0.86,57688.0,0.0004,0
0.86,28336.0,0.0004,0
0.86,27277.0,0.0004,0
0.86,14746.0,0.0004,0
0.86,21935.0,0.0004,0
0.86,25981.0,0.0004,0
0.86,47133.0,0.0004,0
0.86,32570.0,0.0004,0
0.86,28694.0,0.0004,0
0.86,121053.0,0.0004,0
0.86,10667.0,0.0004,0
0.86,25836.0,0.0004,0
0.86,16842.0,0.0004,0
0.86,18474.0,0.0004,0
0.86,11070.0,0.0004,0
0.86,46055.0,0.0004,0
0.86,44980.0,0.0004,0
0.86,48750.0,0.0004,0
0.86,15592.0,0.0004,0
0.86,12327.0,0.0004,0
0.86,47387.0,0.0004,0
0.86,61508.0,0.0004,0
0.86,28063.0,0.0004,0
0.86,12006.0,0.0004,0
0.86,10991.0,0.0004,0
0.86,55399.0,0.0004,0
0.86,34083.0,0.0004,0
0.86,28120.0,0.0004,0
0.86,20894.0,0.0004,0
0.86,8178.0,0.0004,0
0.86,59921.0,0.0004,0
0.86,39804.0,0.0004,0
0.86,28683.0,0.0008,0
0.86,21081.0,0.0008,0
0.86,13225.0,0.0012,0
0.86,55968.0,0.0004,0
0.86,16639.0,0.0004,0
0.86,10629.0,0.0004,0
0.86,27407.0,0.0004,0
0.86,57216.0,0.0004,0
0.86,14881.0,0.0008,0
0.86,32972.0,0.0004,0
0.86,16400.0,0.0004,0
0.86,26869.0,0.0004,0
0.86,18584.0,0.0004,0
0.86,59222.0,0.0004,0
0.86,33226.0,0.0004,0
0.86,24189.0,0.0008,0
0.86,13458.0,0.0004,0
0.86,16305.0,0.0004,0
0.86,47222.0,0.0004,0
0.86,17407.0,0.0004,0
0.86,32615.0,0.0004,0
0.86,15348.0,0.0008,0
0.86,23921.0,0.0004,0
0.86,49762.0,0.0004,0
0.86,11643.0,0.0008,0
0.86,11350.0,0.0004,0
0.86,22530.0,0.0004,0
0.86,15656.0,0.0004,0
0.86,12706.0,0.0004,0
0.86,10973.0,0.0004,0
0.86,50987.0,0.0008,0
0.86,13026.0,0.0004,0
0.86,12602.0,0.0004,0
0.86,28642.0,0.0004,0
0.86,26444.0,0.0004,0
0.86,15879.0,0.0004,0
0.86,21776.0,0.0004,0
0.86,71539.0,0.0004,0
0.86,27107.0,0.0004,0
0.86,15178.0,0.0004,0
0.86,19319.0,0.0004,0
0.86,13953.0,0.0008,0
0.86,102739.0,0.0004,0
0.86,14161.0,0.0004,0
0.86,16356.0,0.0004,0
0.86,76032.0,0.0004,0
0.86,14713.0,0.0016,0
0.86,11385.0,0.0004,0
0.86,66229.0,0.0004,0
0.86,16441.0,0.0004,0
0.86,88492.0,0.0004,0
0.86,12616.0,0.0004,0
0.86,11432.0,0.0004,0
0.86,51579.0,0.0004,0
0.86,14674.0,0.0004,0
0.86,13634.0,0.0008,0
0.86,72534.0,0.0004,0
0.86,11648.0,0.0004,0
0.86,43115.0,0.0004,0
0.86,22607.0,0.0008,0
0.86,14517.0,0.0004,0
0.86,51267.0,0.0004,0
0.86,13617.0,0.0004,0
0.86,24697.0,0.0004,0
0.86,15227.0,0.0004,0
0.86,14878.0,0.0004,0
0.86,18792.0,0.0008,0
0.86,41151.0,0.0004,0
0.86,15482.0,0.0004,0
0.86,8117.0,0.0012,0
0.86,15046.0,0.0008,0
0.86,42655.0,0.0004,0
0.86,10426.0,0.0004,0
0.86,19404.0,0.0004,0
0.86,37434.0,0.0004,0
0.86,26294.0,0.0004,0
0.86,41672.0,0.0004,0
0.86,10110.0,0.0004,0
0.86,53583.0,0.0004,0
0.86,22386.0,0.0004,0
0.86,44802.0,0.0004,0
0.86,20648.0,0.0004,0
0.86,10003.0,0.0004,0
0.86,11836.0,0.0008,0
0.86,53679.0,0.0004,0
0.86,14989.0,0.0004,0
0.86,15261.0,0.0004,0
0.86,39643.0,0.0008,0
0.86,18857.0,0.0004,0
0.86,10033.0,0.0004,0
0.86,13606.0,0.0004,0
0.86,48038.0,0.0004,0
0.86,13017.0,0.0004,0
0.86,46364.0,0.0004,0
0.86,61452.0,0.0004,0
0.86,6412.0,0.0004,0
0.86,19391.0,0.0008,0
0.86,27009.0,0.0004,0
0.86,80983.0,0.0004,0
0.86,38386.0,0.0008,0
0.86,19015.0,0.0004,0
0.86,41073.0,0.0004,0
0.86,48628.0,0.0004,0
0.86,34563.0,0.0004,0
0.86,24167.0,0.0004,0
0.86,9803.0,0.0012,0
0.86,30399.0,0.0004,0
0.86,11424.0,0.0004,0
0.86,9152.0,0.0004,0
0.86,103704.0,0.0004,0
0.86,6957.0,0.0012,0
0.86,9854.0,0.0012,0
0.86,9316.0,0.0004,0
0.86,12575.0,0.0008,0
0.86,47954.0,0.0004,0
0.86,84372.0,0.0004,0
0.86,17442.0,0.0008,0
0.86,8660.0,0.0008,0
0.86,36549.0,0.0004,0
0.86,12824.0,0.0004,0
0.86,6692.0,0.0008,0
0.86,29153.0,0.0004,0
0.86,119305.0,0.0004,0
0.86,12939.0,0.0004,0
0.86,8686.0,0.0004,0
0.86,13700.0,0.0004,0
0.86,109596.0,0.0004,0
0.86,13799.0,0.0004,0
0.86,39276.0,0.0004,0
0.86,11729.0,0.0004,0
0.86,109084.0,0.0004,0
0.86,62273.0,0.0004,0
0.86,108114.0,0.0004,0
0.86,74266.0,0.0004,0
0.86,10797.0,0.0004,0
0.86,16937.0,0.0004,0
0.86,94155.0,0.0004,0
0.86,73322.0,0.0004,0
0.86,24074.0,0.0004,0
0.86,8322.0,0.0008,0
0.86,44311.0,0.0004,0
0.86,131516.0,0.0004,0
0.86,7890.0,0.0004,0
0.86,22083.0,0.0004,0
0.86,40358.0,0.0004,0
0.86,144970.0,0.0004,0
0.86,19511.0,0.0004,0
0.86,74516.0,0.0004,0
0.86,66530.0,0.0004,0
0.86,13646.0,0.0004,0
0.86,40943.0,0.0004,0
0.86,57012.0,0.0004,0
0.86,57133.0,0.0004,0
0.86,29158.0,0.0004,0
0.86,34163.0,0.0004,0
0.86,17155.0,0.0004,0
0.86,41849.0,0.0004,0
0.86,8310.0,0.0004,0
0.86,7691.0,0.0004,0
0.86,57143.0,0.0004,0
0.86,19941.0,0.0008,0
0.86,17179.0,0.0004,0
0.86,14818.0,0.0004,0
0.86,15176.0,0.0004,0
0.86,6111.0,0.0016,0
0.86,10930.0,0.0012,0
0.86,62690.0,0.0004,0
0.86,58222.0,0.0004,0
0.86,21711.0,0.0004,0
0.86,13531.0,0.0008,0
0.86,14531.0,0.0008,0
0.86,15053.0,0.0008,0
0.86,16089.0,0.0004,0
0.86,67837.0,0.0004,0
0.86,11996.0,0.0012,0
0.86,59753.0,0.0004,0
0.86,14892.0,0.0012,0
0.86,17665.0,0.0008,0
0.86,19781.0,0.0004,0
0.86,19698.0,0.0004,0
0.86,52680.0,0.0004,0
0.86,61414.0,0.0004,0
0.86,20700.0,0.0004,0
0.86,17585.0,0.0004,0
0.86,22432.0,0.0004,0
0.86,68135.0,0.0004,0
0.86,75710.0,0.0004,0
0.86,13252.0,0.0004,0
0.86,11020.0,0.0004,0
0.86,21994.0,0.0004,0
0.86,26027.0,0.0004,0
0.86,20629.0,0.0004,0
0.86,84768.0,0.0004,0
0.86,21500.0,0.0004,0
0.86,80196.0,0.0004,0
0.86,39562.0,0.0004,0
0.86,34816.0,0.0004,0
0.86,11819.0,0.0012,0
0.86,77619.0,0.0004,0
0.86,77250.0,0.0004,0
0.86,31392.0,0.0004,0
0.86,14945.0,0.0004,0
0.86,101188.0,0.0004,0
0.86,10381.0,0.0008,0
0.86,83694.0,0.0004,0
0.86,8303.0,0.0008,0
0.86,7005.0,0.0004,0
0.86,22374.0,0.0008,0
0.86,100093.0,0.0004,0
0.86,12562.0,0.0004,0
0.86,75038.0,0.0004,0
0.86,11710.0,0.0004,0
0.86,92497.0,0.0004,0
0.86,14000.0,0.0008,0
0.86,44899.0,0.0004,0
0.86,32015.0,0.0008,0
0.86,8766.0,0.0012,0
0.86,94437.0,0.0004,0
0.86,42843.0,0.0004,0
0.86,33230.0,0.0004,0
0.86,11418.0,0.0008,0
0.86,121461.0,0.0004,0
0.86,27918.0,0.0004,0
0.86,6366.0,0.0004,0
0.86,36642.0,0.0004,0
0.86,13460.0,0.0008,0
0.86,19121.0,0.0004,0
0.86,81547.0,0.0004,0
0.86,16884.0,0.0004,0
0.86,39497.0,0.0004,0
0.86,15345.0,0.0004,0
0.86,10222.0,0.0008,0
0.86,86745.0,0.0004,0
0.86,39718.0,0.0004,0
0.86,14346.0,0.0004,0
0.86,87428.0,0.0004,0
0.86,8460.0,0.0008,0
0.86,15769.0,0.0004,0
0.86,51266.0,0.0004,0
0.86,11826.0,0.0004,0
0.86,93210.0,0.0004,0
0.86,17156.0,0.0004,0
0.86,50033.0,0.0004,0
0.86,18183.0,0.0008,0
0.86,15527.0,0.0004,0
0.86,18633.0,0.0004,0
0.86,68327.0,0.0004,0
0.86,51385.0,0.0004,0
0.86,16293.0,0.0008,0
0.86,13584.0,0.0004,0
0.86,8689.0,0.0004,0
0.86,15946.0,0.0004,0
0.86,18970.0,0.0004,0
0.86,64665.0,0.0004,0
0.86,50199.0,0.0004,0
0.86,13681.0,0.0004,0
0.86,74150.0,0.0004,0
0.86,31183.0,0.0004,0
0.86,24170.0,0.0004,0
0.86,15687.0,0.0012,0
0.86,20302.0,0.0004,0
0.86,20508.0,0.0004,0
0.86,76606.0,0.0004,0
0.86,19251.0,0.0004,0
0.86,13407.0,0.0004,0
0.86,17541.0,0.0004,0
0.86,20280.0,0.0004,0
0.86,17873.0,0.0012,0
0.86,34584.0,0.0004,0
0.86,36813.0,0.0004,0
0.86,19987.0,0.0004,0
0.86,92831.0,0.0004,0
0.86,46311.0,0.0004,0
0.86,25876.0,0.0004,0
0.86,37630.0,0.0004,0
0.86,19860.0,0.0004,0
0.86,60910.0,0.0004,0
0.86,28161.0,0.0004,0
0.86,12574.0,0.0004,0
0.86,44413.0,0.0004,0
0.86,107734.0,0.0004,0
0.86,98107.0,0.0004,0
0.86,55173.0,0.0004,0
0.86,25388.0,0.0004,0
0.86,15683.0,0.0008,0
0.86,23707.0,0.0008,0
0.86,16818.0,0.0004,0
0.86,21071.0,0.0004,0
0.86,10825.0,0.0008,0
0.86,73813.0,0.0004,0
0.86,22803.0,0.0004,0
0.86,114156.0,0.0004,0
0.86,20956.0,0.0004,0
0.86,8503.0,0.0012,0
0.86,26389.0,0.0004,0
0.86,15135.0,0.0004,0
0.86,109694.0,0.0004,0
0.86,9675.0,0.0004,0
0.86,10684.0,0.0008,0
0.86,12461.0,0.0004,0
0.86,9913.0,0.0004,0
0.86,22163.0,0.0004,0
0.86,111083.0,0.0004,0
0.86,19162.0,0.0004,0
0.86,15134.0,0.0004,0
0.86,21519.0,0.0004,0
0.86,36631.0,0.0004,0
0.86,12909.0,0.0004,0
0.86,55326.0,0.0004,0
0.86,10612.0,0.0008,0
0.86,25987.0,0.0004,0
0.86,19506.0,0.0004,0
0.86,39809.0,0.0008,0
0.86,39945.0,0.0004,0
0.86,28558.0,0.0008,0
0.86,23352.0,0.0004,0
0.86,17702.0,0.0004,0
0.86,23510.0,0.0004,0
0.86,16960.0,0.0004,0
0.86,49246.0,0.0004,0
0.86,31756.0,0.0004,0
0.86,24916.0,0.0004,0
0.86,7511.0,0.0004,0
0.86,20401.0,0.0004,0
0.86,17734.0,0.0004,0
0.86,77121.0,0.0004,0
0.86,34324.0,0.0012,0
0.86,21705.0,0.0008,0
0.86,23710.0,0.0004,0
0.86,129850.0,0.0004,0
0.86,10312.0,0.0008,0
0.86,19831.0,0.0004,0
0.86,72598.0,0.0004,0
0.86,38672.0,0.0004,0
0.86,6560.0,0.0008,0
0.86,17874.0,0.0004,0
0.86,114400.0,0.0004,0
0.86,19477.0,0.0008,0
0.86,40395.0,0.0004,0
0.86,34236.0,0.0004,0
0.86,70228.0,0.0004,0
0.86,16580.0,0.0004,0
0.86,17254.0,0.0004,0
0.86,6786.0,0.0008,0
0.86,10986.0,0.0004,0
0.86,81054.0,0.0004,0
0.86,21957.0,0.0008,0
0.86,6505.0,0.0016,0
0.86,13863.0,0.0004,0
0.86,18035.0,0.0004,0
0.86,55308.0,0.0004,0
0.86,19634.0,0.0004,0
0.86,18219.0,0.0008,0
0.86,7376.0,0.0008,0
0.86,29492.0,0.0004,0
0.86,27354.0,0.0004,0
0.86,16119.0,0.0008,0
0.86,23509.0,0.0008,0
0.86,30941.0,0.0004,0
0.86,9479.0,0.0004,0
0.86,18585.0,0.0004,0
0.86,43512.0,0.0004,0
0.86,10519.0,0.0004,0
0.86,37952.0,0.0004,0
0.86,11474.0,0.0004,0
0.86,10187.0,0.0004,0
0.86,28917.0,0.0004,0
0.86,7516.0,0.0004,0
0.86,60521.0,0.0004,0
0.86,7850.0,0.0008,0
0.86,22596.0,0.0004,0
0.86,16556.0,0.0004,0
0.86,28598.0,0.0004,0
0.86,41256.0,0.0004,0
0.86,9673.0,0.0008,0
0.86,71878.0,0.0004,0
0.86,16693.0,0.0004,0
0.86,7901.0,0.0008,0
0.86,26884.0,0.0004,0
0.86,28316.0,0.0004,0
0.86,28196.0,0.0004,0
0.86,33023.0,0.0004,0
0.86,4927.0,0.0008,0
0.86,27520.0,0.0008,0
0.86,22609.0,0.0008,0
0.86,68542.0,0.0004,0
0.86,16878.0,0.0004,0
0.86,13509.0,0.0004,0
0.86,31213.0,0.0004,0
0.86,73602.0,0.0004,0
0.86,16421.0,0.0004,0
0.86,13496.0,0.0004,0
0.86,15367.0,0.0004,0
0.86,22113.0,0.0004,0
0.86,11477.0,0.0008,0
0.86,29918.0,0.0004,0
0.86,83773.0,0.0004,0
0.86,13162.0,0.0008,0
0.86,25041.0,0.0004,0
0.86,82387.0,0.0004,0
0.86,8369.0,0.0004,0
0.86,8197.0,0.0012,0
0.86,19966.0,0.0004,0
0.86,75068.0,0.0004,0
0.86,9549.0,0.0004,0
0.86,4583.0,0.0024,0
0.86,22347.0,0.0004,0
0.86,24582.0,0.0004,0
0.86,80694.0,0.0004,0
0.86,13802.0,0.0004,0
0.86,41806.0,0.0004,0
0.86,16234.0,0.0004,0
0.86,83966.0,0.0004,0
0.86,9833.0,0.0004,0
0.86,15976.0,0.0004,0
0.86,20666.0,0.0004,0
0.86,130931.0,0.0004,0
0.86,16563.0,0.0004,0
0.86,6852.0,0.0004,0
0.86,6269.0,0.0016,0
0.86,141248.0,0.0004,0
0.86,14911.0,0.0004,0
0.86,10125.0,0.0004,0
0.86,15440.0,0.0008,0
0.86,7460.0,0.0004,0
0.86,27004.0,0.0004,0
0.86,107290.0,0.0004,0
0.86,15707.0,0.0004,0
0.86,6752.0,0.0004,0
0.86,17890.0,0.0008,0
0.86,10819.0,0.0008,0
0.86,19429.0,0.0004,0
0.86,15207.0,0.0004,0
0.86,21041.0,0.0004,0
0.86,72972.0,0.0004,0
0.86,7439.0,0.0008,0
0.86,17714.0,0.0004,0
0.86,29345.0,0.0004,0
0.86,9608.0,0.0012,0
0.86,15147.0,0.0008,0
0.86,10170.0,0.0004,0
0.86,45175.0,0.0004,0
0.86,49675.0,0.0004,0
0.86,9045.0,0.0008,0
0.86,9523.0,0.0008,0
0.86,35121.0,0.0004,0
0.86,11519.0,0.0008,0
0.86,17244.0,0.0008,0
0.86,11373.0,0.0004,0
0.86,43785.0,0.0004,0
0.86,12156.0,0.0004,0
0.86,21017.0,0.0004,0
0.86,18473.0,0.0004,0
0.86,14908.0,0.0004,0
0.86,30290.0,0.0004,0
0.86,11798.0,0.0004,0
0.86,5723.0,0.0008,0
0.86,12895.0,0.0004,0
0.86,21605.0,0.0004,0
0.86,19112.0,0.0004,0
0.86,30203.0,0.0004,0
0.86,7526.0,0.0004,0
0.86,12856.0,0.0004,0
0.86,20125.0,0.0004,0
0.86,12068.0,0.0008,0
0.86,33145.0,0.0004,0
